Artwork_ID,Platform,Style,Creator_Type,Views,Likes,Shares,Comments,Price (USD),Engagement_Score
ART_1748,SuperRare,Abstract,Individual,45090,68219,14650,13741,1715.57,0.39
ART_1749,Foundation,Surreal,Individual,260194,16151,16947,4508,1684.81,0.33
ART_1750,Instagram,Cyberpunk,Hybrid,296884,85689,3533,6422,1303.17,0.61
ART_1751,DeviantArt,Futuristic,AI Model,491170,8649,11089,9082,308.25,0.42
ART_1752,Foundation,Futuristic,AI Model,144379,64515,49391,4028,2202.25,0.59
ART_1753,Foundation,Futuristic,Hybrid,143407,45790,14829,11074,770.57,0.3
ART_1754,DeviantArt,Abstract,Hybrid,202636,24704,5549,1409,3773.82,0.49
ART_1755,DeviantArt,Surreal,Hybrid,62046,19697,19151,18318,1388.95,0.22
ART_1756,SuperRare,Futuristic,AI Model,401005,6046,7925,13307,3039.9,0.59
ART_1757,Opensea,Cyberpunk,AI Model,229922,8687,7097,3900,2468.37,0.15
ART_1758,SuperRare,Pixel Art,AI Model,432026,12403,22489,5613,4388.61,0.41
ART_1759,DeviantArt,Minimalist,AI Model,479782,74431,42040,11135,2055.87,0.66
ART_1760,Instagram,Pixel Art,AI Model,303009,47429,7588,14192,2218.78,0.13
ART_1761,Opensea,Surreal,AI Model,3794,19502,46577,11241,3086.18,0.55
ART_1762,DeviantArt,Minimalist,Hybrid,93094,31618,13139,9784,3555.52,0.24
ART_1763,Foundation,Cyberpunk,AI Model,10607,62797,31401,7594,2101.12,0.43
ART_1764,SuperRare,Futuristic,Hybrid,164830,90645,30987,19075,2569.57,0.72
ART_1765,Foundation,Pixel Art,AI Model,45173,70192,42881,9483,3833.25,0.32
ART_1766,Opensea,Pixel Art,Individual,388093,86094,24737,17311,2164.06,0.33
ART_1767,DeviantArt,Cyberpunk,Individual,373069,49917,16889,6507,977.14,0.99
ART_1768,Opensea,Minimalist,AI Model,362913,90991,17666,14879,3644.17,0.38
ART_1769,Opensea,Pixel Art,Hybrid,454424,70482,6320,16129,3464.24,0.7
ART_1770,SuperRare,Portrait,Individual,199382,16502,30484,13791,3498.67,0.27
ART_1771,Instagram,Minimalist,AI Model,71428,69701,22950,6889,130.26,0.64
ART_1772,Instagram,Portrait,AI Model,198652,80662,27833,14893,672.68,0.62
ART_1773,DeviantArt,Pixel Art,Individual,320502,90975,8012,17081,1545.25,0.89
ART_1774,DeviantArt,Portrait,Hybrid,72079,76838,18667,14375,897.84,0.13
ART_1775,DeviantArt,Pixel Art,AI Model,230920,5507,49426,101,2986.44,0.74
ART_1776,Instagram,Minimalist,Hybrid,201822,56926,35404,10045,965.25,0.55
ART_1777,DeviantArt,Portrait,Individual,87041,97406,12803,10132,3836.12,0.59
ART_1778,Instagram,Minimalist,Individual,405986,44915,12942,17661,1095.29,0.89
ART_1779,Opensea,Pixel Art,AI Model,381059,96655,31525,5838,3056.09,0.88
ART_1780,SuperRare,Futuristic,Hybrid,202478,45058,26114,2421,2839.66,0.52
ART_1781,Opensea,Surreal,Individual,298077,61119,26854,17666,459.68,0.76
ART_1782,Instagram,Cyberpunk,Hybrid,180267,36430,456,4547,1957.9,0.26
ART_1783,DeviantArt,Cyberpunk,AI Model,53675,1418,25944,18074,914.97,0.83
ART_1784,SuperRare,Futuristic,Individual,65171,33831,23978,464,2903.39,0.1
ART_1785,Opensea,Futuristic,Hybrid,471020,10925,6977,12472,2069.2,0.64
ART_1786,Instagram,Abstract,Individual,71222,65847,18242,3205,3575.74,0.59
ART_1787,DeviantArt,Cyberpunk,Hybrid,380113,34449,41220,5519,843.87,0.28
ART_1788,Foundation,Surreal,Individual,342253,73784,29709,7363,1305.69,0.25
ART_1789,Instagram,Surreal,AI Model,489013,89280,49289,12672,196.33,0.85
ART_1790,Foundation,Futuristic,AI Model,184292,50585,35952,15118,3715.25,0.71
ART_1791,Foundation,Portrait,AI Model,298878,75170,39971,13043,3890.56,0.9
ART_1792,SuperRare,Pixel Art,Hybrid,202846,97948,12753,7564,2931.63,0.78
ART_1793,Foundation,Portrait,Individual,382128,40821,47302,13290,2827.21,0.95
ART_1794,Instagram,Surreal,AI Model,174337,23221,33983,6034,2448.79,0.45
ART_1795,Instagram,Abstract,Individual,386036,31612,47617,2485,4716.53,0.83
ART_1796,DeviantArt,Abstract,Hybrid,204436,27237,4195,16385,3015.55,0.87
ART_1797,Opensea,Cyberpunk,Individual,340089,17512,9854,3233,916.2,0.75
ART_1798,Opensea,Portrait,AI Model,159063,72974,13679,14646,820.29,0.5
ART_1799,Instagram,Minimalist,Hybrid,227956,25104,20064,2783,2638.57,0.77
ART_1800,Instagram,Portrait,Individual,113293,27283,9710,2168,3795.71,0.25
ART_1801,Foundation,Cyberpunk,AI Model,367024,94183,41027,312,371.71,0.32
ART_1802,Foundation,Abstract,AI Model,488004,21219,8635,19994,2105.47,0.16
ART_1803,Foundation,Pixel Art,Individual,148516,32651,31069,6961,1487.87,0.55
ART_1804,Opensea,Futuristic,Hybrid,9720,89579,41221,60,2499.98,0.51
ART_1805,SuperRare,Cyberpunk,Individual,83057,88582,20798,8854,670.9,0.83
ART_1806,Foundation,Surreal,AI Model,350050,92199,39088,287,3252.02,0.37
ART_1807,DeviantArt,Pixel Art,Hybrid,369812,67001,38692,19103,1496.5,0.53
ART_1808,Foundation,Pixel Art,Individual,11935,26716,28575,17258,1673.19,0.51
ART_1809,DeviantArt,Abstract,Hybrid,205480,4089,21252,94,2834.23,0.77
ART_1810,Foundation,Minimalist,Individual,167528,81007,29371,15944,4075.13,0.49
ART_1811,Foundation,Futuristic,Hybrid,330177,56089,20537,6988,4859.52,0.88
ART_1812,Foundation,Cyberpunk,Hybrid,146575,6528,1649,19352,424.45,0.97
ART_1813,Instagram,Abstract,Individual,494535,47281,29245,11598,2824.51,0.28
ART_1814,DeviantArt,Cyberpunk,Individual,149573,2071,49066,9751,3090.75,0.75
ART_1815,Instagram,Minimalist,Individual,255958,93469,12097,2316,4095.89,0.12
ART_1816,Opensea,Futuristic,Individual,136184,6296,11546,1859,4224.44,0.6
ART_1817,SuperRare,Cyberpunk,Individual,206382,89237,48733,18814,1441.5,0.19
ART_1818,DeviantArt,Cyberpunk,Individual,194859,79594,43428,1513,3333.68,0.99
ART_1819,DeviantArt,Minimalist,Hybrid,495932,33694,26695,18221,1259.06,0.91
ART_1820,Foundation,Minimalist,Hybrid,210065,62849,43755,9623,4053.27,0.88
ART_1821,Instagram,Surreal,Hybrid,115481,95553,8965,270,503.51,0.53
ART_1822,DeviantArt,Surreal,Hybrid,76299,67569,38632,19550,835.07,0.66
ART_1823,DeviantArt,Cyberpunk,AI Model,398001,65577,13583,5172,2373.06,0.16
ART_1824,Instagram,Abstract,Individual,117792,74974,25548,699,2217.64,0.44
ART_1825,Instagram,Cyberpunk,Individual,284377,71165,11685,2607,4867.65,0.92
ART_1826,Foundation,Cyberpunk,Hybrid,154518,96823,31568,7938,3208.13,0.26
ART_1827,Instagram,Cyberpunk,AI Model,185574,69862,40614,13921,2232.94,0.99
ART_1828,Instagram,Cyberpunk,AI Model,306910,55696,18371,2797,4227.31,0.29
ART_1829,DeviantArt,Surreal,AI Model,228224,26486,17589,11785,2195.99,0.76
ART_1830,DeviantArt,Portrait,Hybrid,60527,91127,18799,1543,2760.22,0.52
ART_1831,Instagram,Abstract,Hybrid,353726,39447,6392,10782,4186.28,0.55
ART_1832,SuperRare,Futuristic,AI Model,263117,51694,44154,7863,4885.88,0.54
ART_1833,Foundation,Surreal,AI Model,286890,80064,16580,1497,3591.27,0.66
ART_1834,Instagram,Pixel Art,AI Model,112243,28447,6789,650,1737.04,0.49
ART_1835,DeviantArt,Pixel Art,Individual,440300,32045,41594,2448,4518.06,0.75
ART_1836,Opensea,Cyberpunk,AI Model,283416,40809,20897,2979,4750.82,0.39
ART_1837,SuperRare,Portrait,Individual,292550,82262,14537,10476,2502.32,0.1
ART_1838,Opensea,Pixel Art,Hybrid,250516,81827,47356,16265,4410.97,0.69
ART_1839,Instagram,Portrait,Individual,250954,5965,7977,14289,2153.78,0.16
ART_1840,DeviantArt,Portrait,AI Model,160219,44084,40308,18231,1791.52,0.61
ART_1841,SuperRare,Cyberpunk,Hybrid,237997,56415,10685,19944,766.76,0.79
ART_1842,Foundation,Futuristic,Individual,112494,48180,17797,8641,1537.91,0.84
ART_1843,SuperRare,Surreal,Hybrid,113379,22222,2197,9736,3778.86,0.14
ART_1844,Opensea,Cyberpunk,AI Model,102576,23728,11457,9120,42.72,0.71
ART_1845,DeviantArt,Surreal,AI Model,326346,50848,42371,14307,1808.6,0.35
ART_1846,DeviantArt,Pixel Art,AI Model,410493,44376,41574,9404,335.9,0.71
ART_1847,Foundation,Abstract,Hybrid,88562,20114,46517,5251,1817.95,0.23
ART_1848,DeviantArt,Portrait,AI Model,292046,51550,19382,10580,1800.44,0.82
ART_1849,SuperRare,Pixel Art,Hybrid,382342,72460,29938,4662,1393.92,0.68
ART_1850,Instagram,Abstract,AI Model,180152,44866,21377,3931,4638.22,0.75
ART_1851,DeviantArt,Surreal,AI Model,25860,28202,39220,4164,418.53,0.53
ART_1852,Instagram,Minimalist,Individual,432787,99316,30690,6701,493.08,0.32
ART_1853,Instagram,Pixel Art,Hybrid,39674,56328,17815,15281,3152.16,0.17
ART_1854,Opensea,Surreal,Individual,403149,48666,10990,1536,4734.07,0.33
ART_1855,SuperRare,Surreal,Hybrid,28347,10484,48921,7796,1119.11,0.78
ART_1856,SuperRare,Portrait,Hybrid,128958,31543,691,2896,4941.98,0.99
ART_1857,DeviantArt,Cyberpunk,Individual,267340,5859,43088,12391,3559.67,0.46
ART_1858,DeviantArt,Pixel Art,AI Model,179609,37746,37285,14444,2573.94,0.43
ART_1859,DeviantArt,Surreal,AI Model,491158,75716,13734,16883,2980.51,0.91
ART_1860,SuperRare,Futuristic,Hybrid,487840,67208,44918,1529,902.52,0.96
ART_1861,DeviantArt,Pixel Art,Individual,30912,52350,24212,13333,167.1,0.61
ART_1862,Opensea,Portrait,Hybrid,123645,68901,40015,14561,2866.93,0.48
ART_1863,DeviantArt,Pixel Art,Individual,201896,37951,37440,12224,4127.64,0.83
ART_1864,Opensea,Pixel Art,AI Model,455392,20027,37183,13759,2149.25,0.26
ART_1865,Opensea,Futuristic,AI Model,251442,647,36858,17257,4567.49,0.32
ART_1866,SuperRare,Portrait,Hybrid,150747,97953,16291,11965,3575.85,0.17
ART_1867,Foundation,Minimalist,Hybrid,467024,84032,43969,3102,634.69,0.32
ART_1868,Opensea,Portrait,AI Model,411062,27860,48579,2970,3629.32,0.66
ART_1869,Foundation,Portrait,Hybrid,443536,59617,14029,7320,870.32,1.0
ART_1870,Foundation,Abstract,AI Model,302033,19785,14886,10557,260.24,0.26
ART_1871,Opensea,Futuristic,AI Model,373382,92277,47077,17356,4191.41,0.88
ART_1872,SuperRare,Futuristic,Hybrid,309867,63943,22922,5296,4499.14,0.83
ART_1873,Opensea,Portrait,Hybrid,166750,35210,38330,3691,680.06,0.7
ART_1874,Opensea,Surreal,Hybrid,484347,4544,32530,4931,885.14,0.6
ART_1875,DeviantArt,Futuristic,Hybrid,14473,36115,33599,10533,4797.09,0.22
ART_1876,Opensea,Futuristic,Individual,233917,16979,4641,489,4629.65,0.22
ART_1877,Instagram,Futuristic,Hybrid,491573,30669,23892,10385,2967.58,0.34
ART_1878,Instagram,Abstract,AI Model,480277,59272,48663,7841,1308.67,0.7
ART_1879,SuperRare,Portrait,AI Model,87105,63949,36043,5866,4154.19,0.7
ART_1880,Opensea,Minimalist,Individual,321999,47150,44567,1119,1938.37,0.98
ART_1881,Foundation,Futuristic,Hybrid,288895,18309,31575,18926,2665.91,0.22
ART_1882,Opensea,Pixel Art,Hybrid,24924,70983,47414,8134,252.42,0.49
ART_1883,Foundation,Abstract,Individual,231698,47327,19105,7711,4286.28,0.69
ART_1884,Instagram,Surreal,Individual,73764,22240,4765,15305,3415.6,0.91
ART_1885,SuperRare,Surreal,AI Model,51577,79902,43095,708,3015.67,0.34
ART_1886,DeviantArt,Pixel Art,Individual,148506,63387,14789,1828,359.68,0.41
ART_1887,Foundation,Minimalist,AI Model,449518,79247,10433,15526,2053.7,0.89
ART_1888,Opensea,Futuristic,Hybrid,250820,17691,32110,2699,1415.61,0.66
ART_1889,Foundation,Portrait,AI Model,258566,40555,41959,17134,607.24,0.24
ART_1890,Opensea,Minimalist,Hybrid,58113,17544,35142,6546,1893.72,0.98
ART_1891,Foundation,Pixel Art,Hybrid,296033,39920,20313,6019,1924.18,0.83
ART_1892,Instagram,Abstract,Hybrid,293150,16323,40179,8649,37.63,0.16
ART_1893,SuperRare,Pixel Art,AI Model,204787,75237,32626,8642,1320.39,0.86
ART_1894,SuperRare,Cyberpunk,Individual,489087,43442,25858,11476,4837.01,0.7
ART_1895,Instagram,Portrait,Individual,114442,44223,47743,19458,2507.98,0.31
ART_1896,DeviantArt,Abstract,Hybrid,450419,92767,41906,13421,695.1,0.13
ART_1897,Opensea,Cyberpunk,AI Model,4907,98180,30214,3556,455.33,0.89
ART_1898,Opensea,Portrait,Individual,473821,71222,43052,11476,1466.45,0.86
ART_1899,Instagram,Cyberpunk,AI Model,386614,37754,3843,15631,3719.52,0.93
ART_1900,Foundation,Minimalist,Individual,142908,17357,10137,4742,1583.67,0.49
ART_1901,DeviantArt,Pixel Art,Hybrid,435063,13965,23663,11428,4899.09,0.43
ART_1902,SuperRare,Cyberpunk,Hybrid,124234,52306,4138,8721,1192.72,0.24
ART_1903,SuperRare,Portrait,Individual,155249,22237,5893,10012,4161.04,0.8
ART_1904,SuperRare,Pixel Art,Hybrid,253730,88753,23842,16799,377.51,0.51
ART_1905,Foundation,Abstract,Hybrid,163336,19369,24842,663,1185.11,0.48
ART_1906,DeviantArt,Abstract,AI Model,153947,24568,41228,8986,2901.19,0.43
ART_1907,Foundation,Minimalist,Hybrid,477351,84157,46631,17,1776.24,0.97
ART_1908,DeviantArt,Pixel Art,AI Model,382074,65547,18066,7537,1019.39,0.63
ART_1909,Instagram,Pixel Art,AI Model,318025,42969,39672,16202,3218.05,0.44
ART_1910,Instagram,Cyberpunk,AI Model,240449,46517,25229,1771,1438.1,0.2
ART_1911,Instagram,Pixel Art,Hybrid,72974,84127,42946,7037,1536.38,0.25
ART_1912,DeviantArt,Abstract,AI Model,50431,99091,45389,12797,3823.34,0.57
ART_1913,Foundation,Abstract,AI Model,485993,28413,26633,1866,4628.71,0.61
ART_1914,Instagram,Pixel Art,AI Model,217405,64796,12102,6418,1366.63,0.14
ART_1915,SuperRare,Abstract,Hybrid,325054,66322,1596,573,4643.31,0.29
ART_1916,Instagram,Cyberpunk,Hybrid,484076,76552,25368,18087,4149.18,0.13
ART_1917,Instagram,Surreal,AI Model,202963,65977,9923,40,3790.05,0.25
ART_1918,Foundation,Pixel Art,Individual,313738,58871,40998,11900,1108.67,0.47
ART_1919,SuperRare,Futuristic,Individual,129035,16920,30878,562,736.35,0.12
ART_1920,SuperRare,Futuristic,Individual,395438,104,27311,14137,4719.58,0.47
ART_1921,Foundation,Abstract,AI Model,156113,18143,26753,4537,3683.89,0.15
ART_1922,Instagram,Pixel Art,Individual,60659,68578,18375,3705,2453.02,0.61
ART_1923,DeviantArt,Surreal,Hybrid,464871,57592,7279,15701,4708.89,0.92
ART_1924,Instagram,Futuristic,Hybrid,168591,84081,42621,3412,3846.99,0.46
ART_1925,Foundation,Surreal,Individual,428783,75960,38038,7525,207.81,0.94
ART_1926,SuperRare,Cyberpunk,Individual,331456,43172,8205,17446,659.14,0.5
ART_1927,Opensea,Pixel Art,Hybrid,30820,56101,2065,6847,1664.37,0.85
ART_1928,Foundation,Abstract,Individual,85882,63070,40449,18028,552.62,0.83
ART_1929,Foundation,Portrait,AI Model,127764,80685,43177,4029,3495.12,0.15
ART_1930,Opensea,Surreal,AI Model,258400,79433,17737,7145,4331.28,0.52
ART_1931,Foundation,Futuristic,AI Model,218354,29104,41848,1412,1009.0,0.93
ART_1932,Instagram,Abstract,Individual,419924,96008,71,11395,3658.41,0.54
ART_1933,SuperRare,Abstract,Individual,299023,18451,12348,9629,1429.85,0.64
ART_1934,Foundation,Abstract,Hybrid,345958,13203,11358,8164,545.74,0.17
ART_1935,SuperRare,Abstract,Individual,464720,49575,3246,9572,1022.75,0.35
ART_1936,Opensea,Futuristic,Hybrid,402896,46125,4987,7157,2322.1,0.92
ART_1937,Instagram,Futuristic,Hybrid,153239,47205,29724,10357,337.85,0.38
ART_1938,Instagram,Abstract,Hybrid,326951,86931,613,15848,4497.23,0.81
ART_1939,SuperRare,Pixel Art,Hybrid,394209,95585,32621,15109,2571.92,0.55
ART_1940,DeviantArt,Pixel Art,Hybrid,31238,73820,31258,18685,1602.51,0.57
ART_1941,Foundation,Futuristic,AI Model,312470,8011,40849,5555,4648.39,0.48
ART_1942,DeviantArt,Cyberpunk,Individual,265480,62921,8236,8558,3554.73,0.93
ART_1943,Instagram,Portrait,Individual,45242,92085,27047,2824,3645.59,0.69
ART_1944,SuperRare,Surreal,AI Model,457071,84117,31647,2678,2191.9,0.78
ART_1945,SuperRare,Pixel Art,Individual,161192,89913,23846,8246,44.76,0.32
ART_1946,DeviantArt,Cyberpunk,Individual,357161,41630,15707,11021,1298.03,0.88
ART_1947,Opensea,Portrait,AI Model,418884,23126,673,17766,2997.41,0.83
ART_1948,Instagram,Futuristic,AI Model,48676,74216,3311,17484,2632.01,0.41
ART_1949,SuperRare,Pixel Art,Individual,205561,38511,1135,11172,2756.94,0.69
ART_1950,Foundation,Cyberpunk,Hybrid,196207,43432,22787,1970,4804.11,0.87
ART_1951,Foundation,Cyberpunk,AI Model,173097,82386,8447,12429,328.85,0.15
ART_1952,Instagram,Abstract,AI Model,82078,19928,23589,16427,449.5,0.62
ART_1953,DeviantArt,Pixel Art,Individual,198622,21272,5326,17883,869.28,0.94
ART_1954,DeviantArt,Portrait,AI Model,170374,62104,24044,4028,1800.24,0.7
ART_1955,SuperRare,Minimalist,AI Model,91907,75466,18294,19480,901.22,0.89
ART_1956,Opensea,Cyberpunk,Individual,354878,89156,40681,6071,4523.34,0.56
ART_1957,DeviantArt,Pixel Art,AI Model,297415,42232,12341,9517,1017.8,0.46
ART_1958,SuperRare,Pixel Art,Individual,182868,70339,48672,2263,3785.68,0.51
ART_1959,Opensea,Cyberpunk,AI Model,292772,13325,23358,14360,4404.33,0.47
ART_1960,Opensea,Surreal,AI Model,342330,49750,16012,12600,360.3,0.27
ART_1961,SuperRare,Minimalist,Individual,418292,4698,9140,10515,4333.19,0.62
ART_1962,Instagram,Abstract,Individual,433613,81642,40634,6803,3615.57,0.68
ART_1963,Foundation,Portrait,Individual,131480,5074,33756,19673,2731.02,0.34
ART_1964,Foundation,Cyberpunk,AI Model,174772,54678,45051,12430,1576.04,0.88
ART_1965,Opensea,Futuristic,Hybrid,305796,87332,47211,10092,3551.39,0.96
ART_1966,Opensea,Surreal,Individual,40217,34233,33485,4258,4389.12,0.96
ART_1967,Opensea,Abstract,AI Model,166961,99845,22355,865,3603.82,0.91
ART_1968,Foundation,Pixel Art,Hybrid,144118,24709,38487,2505,4500.62,0.71
ART_1969,Foundation,Minimalist,AI Model,30518,3266,49709,6028,1411.6,0.68
ART_1970,Instagram,Minimalist,AI Model,129323,21430,13143,4396,4055.38,0.79
ART_1971,DeviantArt,Portrait,Individual,496001,54383,46979,12005,1791.39,0.21
ART_1972,SuperRare,Minimalist,Hybrid,169487,23858,2282,10811,2883.63,0.42
ART_1973,SuperRare,Cyberpunk,Individual,469489,85930,43518,440,3996.96,0.47
ART_1974,DeviantArt,Cyberpunk,Hybrid,457842,79670,537,669,1012.61,0.83
ART_1975,Instagram,Surreal,AI Model,226022,47865,2459,9750,4731.7,0.56
ART_1976,Instagram,Portrait,Individual,223360,82277,11861,7845,4536.83,0.52
ART_1977,Instagram,Surreal,Hybrid,300351,92933,43209,7530,3832.82,0.96
ART_1978,Opensea,Portrait,Individual,415938,95029,27036,18415,2220.7,0.92
ART_1979,Foundation,Abstract,Individual,302035,89771,35233,107,150.2,0.32
ART_1980,DeviantArt,Cyberpunk,Individual,468198,43990,27985,14251,2219.89,0.49
ART_1981,SuperRare,Minimalist,Hybrid,281190,59377,11741,18521,2978.11,0.67
ART_1982,SuperRare,Minimalist,Individual,456222,88418,25326,2136,3773.74,0.25
ART_1983,Foundation,Futuristic,AI Model,428901,15587,19894,19334,1802.24,0.91
ART_1984,DeviantArt,Portrait,Individual,36252,87074,23650,16056,814.87,0.63
ART_1985,Foundation,Futuristic,Individual,478806,12098,17735,12942,693.53,0.82
ART_1986,Foundation,Cyberpunk,Individual,2404,77481,6437,18080,4444.22,0.22
ART_1987,Opensea,Portrait,Hybrid,43101,56733,17528,17730,2808.86,0.78
ART_1988,DeviantArt,Minimalist,AI Model,150840,37302,23036,15416,31.14,0.42
ART_1989,Foundation,Futuristic,Individual,361049,71567,42663,8380,2157.08,0.74
ART_1990,Foundation,Pixel Art,Hybrid,39555,95840,5631,235,4935.18,0.87
ART_1991,DeviantArt,Minimalist,Individual,163736,25501,21530,1634,4912.09,0.14
ART_1992,SuperRare,Pixel Art,Individual,385169,50004,25117,12454,286.29,0.12
ART_1993,Instagram,Surreal,Hybrid,82764,10613,11821,13859,28.36,0.15
ART_1994,Opensea,Abstract,AI Model,164526,15237,15926,12702,4127.2,0.23
ART_1995,Opensea,Cyberpunk,Individual,385102,75864,37180,699,1113.64,0.25
ART_1996,Foundation,Minimalist,Individual,302805,32693,49810,2060,363.7,0.54
ART_1997,SuperRare,Portrait,AI Model,222112,70128,1411,13700,3507.93,0.1
ART_1998,Foundation,Abstract,Individual,215573,13320,22702,262,3140.86,0.67
ART_1999,Foundation,Minimalist,AI Model,65403,3533,48322,9313,4921.25,0.2
ART_2000,SuperRare,Surreal,Individual,320155,80675,39310,4106,3115.9,0.16
ART_2001,Foundation,Pixel Art,AI Model,5716,96816,16376,6622,3160.03,0.34
ART_2002,DeviantArt,Surreal,AI Model,491439,58788,22875,1010,3725.41,0.15
ART_2003,Foundation,Surreal,Individual,393762,79575,25452,13938,123.61,0.99
ART_2004,SuperRare,Portrait,AI Model,438635,97865,4114,10322,3380.18,0.52
ART_2005,SuperRare,Cyberpunk,Individual,165968,14604,18663,11275,4861.71,0.84
ART_2006,Foundation,Futuristic,AI Model,264723,91094,12247,3209,1181.56,0.55
ART_2007,Opensea,Abstract,AI Model,351048,13449,26460,1598,1794.05,0.88
ART_2008,DeviantArt,Cyberpunk,Individual,259336,64013,21903,15492,3353.75,0.59
ART_2009,Instagram,Surreal,Hybrid,357778,49827,49165,16627,994.61,1.0
ART_2010,SuperRare,Minimalist,AI Model,467878,84751,37865,2986,970.52,0.74
ART_2011,Opensea,Pixel Art,Individual,54453,77736,24162,18350,1111.66,0.54
ART_2012,Instagram,Portrait,Individual,19169,78043,25710,5726,1373.0,0.25
ART_2013,Foundation,Abstract,Hybrid,246307,197,30938,6843,87.66,0.82
ART_2014,DeviantArt,Abstract,Hybrid,115452,55171,14056,6234,3189.67,0.79
ART_2015,Instagram,Minimalist,Hybrid,50517,18584,18123,6160,3694.73,0.96
ART_2016,DeviantArt,Minimalist,Hybrid,492523,95164,29112,551,2372.54,0.82
ART_2017,SuperRare,Futuristic,Hybrid,485771,74567,40908,6492,2149.56,0.42
ART_2018,DeviantArt,Portrait,AI Model,347278,95528,1599,10023,4988.6,0.91
ART_2019,Opensea,Abstract,Hybrid,440110,51519,6333,6344,2687.38,0.21
ART_2020,Instagram,Cyberpunk,Hybrid,175845,67449,48788,9963,2352.91,0.69
ART_2021,Opensea,Surreal,Individual,60352,83881,6591,15751,4236.25,0.88
ART_2022,DeviantArt,Portrait,AI Model,472987,32748,49942,13860,246.82,0.53
ART_2023,Opensea,Cyberpunk,AI Model,394932,27394,39532,314,4160.52,0.31
ART_2024,Instagram,Portrait,Individual,1068,73285,38539,3576,48.55,0.53
ART_2025,SuperRare,Portrait,Hybrid,60446,56343,14676,4711,1766.89,0.13
ART_2026,SuperRare,Minimalist,Individual,34683,87140,15267,5573,261.63,0.4
ART_2027,Instagram,Minimalist,Individual,454060,51126,19713,7668,3090.67,0.8
ART_2028,DeviantArt,Futuristic,Hybrid,384619,6337,33587,5915,3775.95,0.65
ART_2029,SuperRare,Portrait,AI Model,260221,50333,14614,14034,1109.85,0.44
ART_2030,Instagram,Cyberpunk,Individual,126375,39264,30105,17903,2397.01,0.31
ART_2031,SuperRare,Abstract,AI Model,69705,37627,12637,17600,3541.86,0.67
ART_2032,DeviantArt,Futuristic,AI Model,305234,96562,39087,18256,2689.17,0.53
ART_2033,Foundation,Surreal,AI Model,161932,79231,34818,15873,2535.72,0.27
